intro_db,db_id,intro_name,intro_locality,dr_id,intro_source,intro_status
wrims,218077,Pterois miles,Honduran part of the Caribbean Sea,857322,"Biggs, C. R.; Olden, J. D. (2011). Multi-scale habitat occupancy of invasive lionfish (Pterois volitans) in coral reef environments of Roatan, Honduras. <em>Aquatic Invasions.</em> 6(3): 347-353.",invasive
wrims,218224,Epinephelus lanceolatus,Bahamas,857725,"Lopez, V. and Krauss, U. (2006) National and Regional Capacities and Experiences on Marine Invasive Species, Including Ballast Waters, Management Programmes in the Wider Caribbean Region: a Compilation of Current Information. UNEP Caribbean Environment Programme Report on Marine Invasive Species",invasive
wrims,218482,Lutjanus kasmira,Hawaiian part of the North Pacific Ocean,823165,IUCN's ISSG (Invasive Species Specialist Group). Global Invasive Species Database (GISD).,invasive
wrims,218777,Oreochromis mossambicus,Florida,857732,"Lopez, V. and Krauss, U. (2006) National and Regional Capacities and Experiences on Marine Invasive Species, Including Ballast Waters, Management Programmes in the Wider Caribbean Region: a Compilation of Current Information. UNEP Caribbean Environment Programme Report on Marine Invasive Species",invasive
wrims,219954,Lagocephalus sceleratus,Israeli part of the Mediterranean Sea - Eastern Basin; Greek part of the Aegean Sea; Libyan part of the Mediterranean Sea - Eastern Basin; Tunisian part of the Mediterranean Sea - Eastern Basin,864217; 816051; 819074; 819075,"Golani, D.; Levy, Y. (2005). New records and rare occurrences of fish species from the Mediterranean coast of Israel. <em>Zoology in the Middle East.</em> 36(1): 27-32.; Kalogirou, S. (2013). Ecological Characteristics Of The Invasive Pufferfish Lagocephalus sceleratus (Gmelin, 1789) In The Eastern Mediterranean Sea – A Case Study From Rhodes. <em>Mediterranean Marine Science.</em> 14(2): 251-260.; Milazzo, M.; Azzurro, E.; Badalamenti, F. (2012). On the occurrence of the silverstripe blaasop Lagocephalus sceleratus (Gmelin, 1789) along the Libyan coast. BioInvasions Records 1(2): 125-127.; Jribi, I.; Bradai, M. N. (2012). First record of the Lessepsian migrant species Lagocephalus sceleratus (Gmelin, 1789) (Actinopterygii: Tetraodontidae) in the Central Mediterranean. <em>BioInvasions Records.</em> 1(1): 49-52.",invasive; of concern
wrims,220137,Macrobrachium rosenbergii,Brazil,819095,"Silva-Oliveira, G.C.; Ready, J.S.; Iketani, G.; Bastos, S.; Gomes, G.; Sampaio, I.; Maciel, C. (2011). The invasive status of Macrobrachium rosenbergii (De Man, 1879) in Northern Brazil, with an estimation of areas at risk globally. Aquatic Invasions 6(3): 319-328.",invasive
wrims,220476,Chrysaora quinquecirrha,Bahamas,857796,"Lopez, V. and Krauss, U. (2006) National and Regional Capacities and Experiences on Marine Invasive Species, Including Ballast Waters, Management Programmes in the Wider Caribbean Region: a Compilation of Current Information. UNEP Caribbean Environment Programme Report on Marine Invasive Species",invasive
wrims,220483,Cotylorhiza erythraea,Israeli part of the Mediterranean Sea - Eastern Basin,1008875,"Galil, B. S.; Gershwin, L.-A.; Zorea, M.; Rahav, A.; Rothman, S. B.-S.; Fine, M.; Lubinevsky, H.; Douek, J.; Paz, G.; Rinkevich, B. (2016). Cotylorhiza erythraea Stiasny, 1920 (Scyphozoa: Rhizostomeae: Cepheidae), yet another erythraean jellyfish from the Mediterranean coast of Israel. <em>Marine Biodiversity.</em> 47(1): 229-235.",invasive
wrims,220727,Sphaeroma walkeri,Australian part of the Tasman Sea,857445,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,221179,Avrainvillea amadelpha,Hawaiian part of the North Pacific Ocean,822549,"Eldredge, L.G.; Smith, C.M. (2001). A Guidebook of Introduced Marine Species in Hawai'i. <em>Bishop Museum Technical Report.</em> 21: A1-A54; B1-B60 p.",invasive
wrims,223866,Salmo trutta trutta,Australian Exclusive Economic Zone,817427,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,224601,Semimytilus algosus,Groenriviersmond; Bloubergstrand,892352; 892353,NA,invasive
wrims,225814,Monocorophium acherusicum,Australian Exclusive Economic Zone,817295,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,232032,Rhopilema nomadica,Maltese part of the Mediterranean Sea - Eastern Basin; Turkish part of the Aegean Sea; Ionian sea,819264; 815524; 815527,"Deidun, A.; Arrigo, S.; Piraino, S. (2011). The westernmost record of Rhopilema nomadica (Galil, 1990) in the Mediterranean – off the Maltese Islands. Aquatic Invasions 6(Suppl. 1): S99-S103.; Gülsahin, N.; Tarkan, A.N. (2011). The first confirmed record of the alien jellyfish Rhopilema nomadica Galil, 1990 from the southern Aegean coast of Turkey. Aquatic Invasions 6(Suppl. 1): S95-S97.; Daly Yahia, M. N.; Daly Yahia-Kefi, O.; Maïte Gueroun, S. K.;  Aissi, M.; Deidun, A.; Fuentes, V.; Piraino, S. (2013). The invasive tropical scyphozoan Rhopilema nomadica Galil, 1990 reaches the Tunisian coast of the Mediterranean Sea. <em>BioInvasions Records.</em> 2: 319–323.",invasive
wrims,232226,Heterosiphonia japonica,North Sea; North Atlantic,816922; 816923,"Molnar, J. L.; Gamboa, R. L.; Revenga, C.; Spalding, M. D. (2008). Assessing the global threat of invasive species to marine biodiversity. <em>Frontiers in Ecology and the Environment.</em> 6(9): 485-492.",invasive
wrims,232231,Macrocystis pyrifera,China,868507,"Liu T., Suo R., Liu X. et al. (1981). Introduction of giant kelp (<i>Macrocystis pyrifera</i>) from Mexico to China and artificial cultivation of its juvenile sporophytes. <em>Marine Fisheries Research.</em> 3: 69-79 [in Chinese with English abstract].",invasive
wrims,232628,Alpheus audouini,Israeli part of the Mediterranean Sea - Eastern Basin; Aegean Sea; Mediterranean Sea - Eastern Basin,864299; 814169; 814170,"Forest, J.; Guinot, D. (1956). Sur une collection de Crustacés Décapodes et Stomatopodes des mers tunisiennes. <em>Bulletin de la Station Océanographique de Salammbô, Tunisie.</em> 53: 24-43. fig. 1-5, 1 carte.; Molnar, J. L.; Gamboa, R. L.; Revenga, C.; Spalding, M. D. (2008). Assessing the global threat of invasive species to marine biodiversity. <em>Frontiers in Ecology and the Environment.</em> 6(9): 485-492.",invasive; of concern
wrims,232631,Alpheus inopinatus,Israeli part of the Mediterranean Sea - Eastern Basin,864300; 864301,"Forest, J.; Guinot, D. (1958). Sur une collection de Crustacés Décapodes des côtes d'Israel. <em>Bulletin of the Sea Fisheries Research Station, Haifa.</em> 15: 4-16.; Holthuis, L. B.; Gottlieb, E. (1958). An annotated list of the decapod Crustacea of the Mediterranean coast of Israel, with an appendix listing the Decapoda of the eastern Mediterranean. <em>Bulletin of the Research Council of Israel, Section B. Zoology.</em> 7, 1-126.",invasive
wrims,232641,Balanus albicostatus,Australian Exclusive Economic Zone,857573,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,233024,Karenia mikimotoi,Swedish part of the Kattegat; Swedish part of the Skagerrak,858043; 858044,Swedish AquaAliens Research Programme (2006). Alien Species in Swedish Sea Areas / Frammande Arter / Svenska Hav - Sweden.,of concern
wrims,233037,Karlodinium veneficum,Chinese part of the Eastern China Sea; German part of the North Sea,868479; 868480,"Wang, H.; Lu, D.; Huang, H.; Göbel, J.; Dai, X.; Xia, P. (2011). First observation of <i>Karlodinium veneficum</i> from the East China Sea and the coastal waters of Germany. <em>Acta Oceanologica Sinica.</em> 30(6): 112-121.",invasive
wrims,233782,Chattonella verruculosa,North Sea,816627,"Molnar, J. L.; Gamboa, R. L.; Revenga, C.; Spalding, M. D. (2008). Assessing the global threat of invasive species to marine biodiversity. <em>Frontiers in Ecology and the Environment.</em> 6(9): 485-492.",invasive
wrims,233903,Theora lubrica,Australian part of the Bass Strait,815582,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,234025,Cercopagis (Cercopagis) pengoi,Baltic sea; North Sea; Swedish part of the Baltic Sea,816571; 816572; 857973,"Molnar, J. L.; Gamboa, R. L.; Revenga, C.; Spalding, M. D. (2008). Assessing the global threat of invasive species to marine biodiversity. <em>Frontiers in Ecology and the Environment.</em> 6(9): 485-492.; Swedish AquaAliens Research Programme (2006). Alien Species in Swedish Sea Areas / Frammande Arter / Svenska Hav - Sweden.",invasive; of concern
wrims,234026,Maeotias marginata,United States part of the North Pacific Ocean,825254; 825255,"Rees, J. T.; Gershwin, L. (2000). Non-indigenous hydromedusae in California's upper San Francisco Esturary: life cycles, distribution, and potential environmental impacts. <em>Scientia Marina.</em> 64.; Schroeter, R. E. (2008). Biology and long-term trends of alien hydromedusae and striped bass in a brackish tidal marsh in the San Francisco estuary. 1-223.",invasive
wrims,234041,Spartina townsendii var. anglica,Swedish part of the Skagerrak,858003,Swedish AquaAliens Research Programme (2006). Alien Species in Swedish Sea Areas / Frammande Arter / Svenska Hav - Sweden.,of concern
wrims,234043,Spartina anglica,Swedish part of the Kattegat; Australian Exclusive Economic Zone,858002; 857566,"Swedish AquaAliens Research Programme (2006). Alien Species in Swedish Sea Areas / Frammande Arter / Svenska Hav - Sweden.; Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,234072,Spartina alterniflora,California,823301,IUCN's ISSG (Invasive Species Specialist Group). Global Invasive Species Database (GISD).,invasive
wrims,234081,Gmelinoides fasciatus,Baltic sea,816812,"Molnar, J. L.; Gamboa, R. L.; Revenga, C.; Spalding, M. D. (2008). Assessing the global threat of invasive species to marine biodiversity. <em>Frontiers in Ecology and the Environment.</em> 6(9): 485-492.",invasive
wrims,234083,Perccottus glenii,Ukraine,815190,"Kvach, Y. (2012). First record of the Chinese sleeper Perccottus glenii Dybowski, 1877 in the Ukrainian part of the Danube delta. BioInvasions Records 1(1): 25–28.",of concern
wrims,234137,Crepipatella dilatata,Galicia,814703,"Collin, R.; Farrell, P.; Cragg, S. (2009). Confirmation of the identification and establishment of the South American slipper limpet Crepipatella dilatata (Lamark 1822) (Caenogastropoda: Calyptraeidae) in Northern Spain. <em>Aquatic Invasions.</em> 4(2): 377-380.",of concern
wrims,234850,Alitta succinea,Australian Exclusive Economic Zone,814162,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,235378,Discinisca tenuis,St. Helena Bay; Saldanha Bay,892464; 892465,NA,invasive
wrims,236551,Caprella scaura,Spanish part of the Mediterranean Sea - Western Basin; Spanish part of the North Atlantic Ocean; Italian part of the Adriatic Sea,817629; 824509; 868385,"Martínez, J.; Adarraga, I. (2008). First record of invasive caprellid <i>Caprella scaura</i> Templeton, 1836 sensu lato (Crustacea: Amphipoda: Caprellidae) from the Iberian Peninsula. <em>Aquatic Invasions.</em> 3(2): 165-171.; Guerra-García, J. M.; Ros, M.; Dugo-Cota, A.; Burgos, V.; Flores-León, A. M.; Baeza-Rojano, E.; Cabezas, M. P.; Núñez, J. (2011). Geographical expansion of the invader Caprella scaura (Crustacea: Amphipoda: Caprellidae) to the East Atlantic coast. <em>Marine Biology.</em> 158(11): 2617-2622.; Sconfietti, R.; Danesi, P. (1996). Structural variations in Peracarids communities at the opposite extremes of the Malamocco basin (Lagoon of Venice). <em>Atti Società Italiana Ecologia.</em> 17: 407-410.",invasive
wrims,236666,Microcosmus squamiger,Durban Bay; Alexander Bay; Table Bay; Cap de Creus; Mexican part of the North Pacific Ocean; Spanish part of the Mediterranean Sea - Western Basin; French part of the Mediterranean Sea - Western Basin; Mediterranean Sea - Western Basin,892723; 892724; 892726; 1008873; 825334; 825339; 817250; 814186,"NA; López-Legentil, S.; Legentil, M. L.; Erwin, P. M.; Turon, X. (2015). Harbor networks as introduction gateways: contrasting distribution patterns of native and introduced ascidians. <em>Biological Invasions.</em> 17(6): 1623-1638.; Rodriguez, L. F.; Ibarra-Obando, S. E. (2008). Cover and Colonization of Commercial Oyster (Crassostrea gigas) Shells by Fouling Organisms in San Quintin Bay, Mexico. Journal of Shellfish Research. 27(2): 337-343.; Turon, X.; Nishikawa, T.; Rius, M. (2007). Spread of Microcosmus squamiger (Ascidiacea: Pyuridae) in the Mediterranean Sea and adjacent waters. <em>Journal of Experimental Marine Biology and Ecology.</em> 342: 185-188.; Monniot, C. (1981). Apparition de l'ascidie <i>Microcosmus exasperatus</i> dans les ports Méditerranéens. <em>Tethys.</em> 10: 59-61.; Fofonoff, P.W.; Ruiz, G.M.; Steves, B.; Carlton, J.T. (2014). National Exotic Marine and Estuarine Species Information System (NEMESIS)",invasive
wrims,237004,Crassicorophium bonellii,Australian Exclusive Economic Zone,857549,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,238212,Hydroides homoceros,Israeli part of the Mediterranean Sea - Eastern Basin,864275,"Ben-Eliahu,  M. N. (1991). Red Sea serpulids (Polychaeta) in the eastern Mediterranean. p. 515-528. In:  Proceedings of 2nd International Polychaeta Conference, Copenhagen, 1986. Systematics, Biology and Morphology of Word Polychaeta, edited by M. E. Petersen & J. B. Kirkegaard. <em>Ophelia.</em> Supplement, 5.",invasive
wrims,246599,Pfiesteria shumwayae,Australian Exclusive Economic Zone,857583,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,250043,Ascidia zara,United States part of the North Pacific Ocean; Mexican part of the North Pacific Ocean,826035; 824282; 824284; 824286; 824287,"deRivera, C.E.; Ruiz, G.; Crooks, J.; Wasson, K.; Lonhart, S.; Fofonoff, P.; Steves, B.; Rumrill, S.: Brancato, M.S.; Pegau, S.; Bulthuis, P.; Preisler, R.K.; Schoch, C.; Bowlby, E.; DeVogelaere, A.; Crawford, M.; Gittings, S.; Hines, A.; Takata, L.; Larson, K.; Huber, T.; Leyman, A.M.; Collinetti, E.; Pascot, T.; Shull, S.; Anderson, M.; Powell, S. (2005). Broad-Scale Non-indigenous Species Monitoring along the West Coast in National Marine Sanctuaries and National Estuarine Research Reserves. Report to National Fish & Wildlife Foundation, pp. 125.; Fairey, R.; Dunn, R.; Sigala, M.; Oliver, J. (2002). Introduced aquatic species in California's coastal waters: Final Report, California Department of Fish and Game, Sacramento.; Lambert, C. C.; Lambert, G. (1998). Non-indigenous ascidians in southern California harbors and marinas. <em>Marine Biology.</em> 130: 675-688.; Rodriguez, L. F.; Ibarra-Obando, S. E. (2008). Cover and Colonization of Commercial Oyster (Crassostrea gigas) Shells by Fouling Organisms in San Quintin Bay, Mexico. Journal of Shellfish Research. 27(2): 337-343.; Fofonoff P. W, Ruiz G. M, Steves B, & Carlton J. T. 2003. National Exotic Marine and Estuarine Species Information System.",invasive
wrims,250081,Botrylloides leachii,Australian Exclusive Economic Zone,857575,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,250126,Didemnum vexillum,United States part of the North Atlantic Ocean; Mexican part of the North Pacific Ocean; United Kingdom part of the Celtic Sea; United Kingdom part of the English Channel; Canadian part of the Bay of Fundy; Dutch part of the North Sea; New Zealand part of the South Pacific Ocean; United Kingdom; Irish part of the Irish Sea and St. George's Channel; New Zealand; Italian part of the Adriatic Sea,824642; 824643; 824645; 824909; 857272; 857273; 826225; 814786; 814788; 814791; 814794; 818995; 818996; 818998; 819000; 819004; 819003; 819005,"Bullard, S.; Lambert, G.; Carman, M.; Byrnes, J.; Whitlatch, R.; Ruiz, G.; Miller, R.; Harris, L.; Valentine, P.; Collie, J.; Pederson, J.; Mcnaught, D.; Cohen, A.; Asch, R.; Dijkstra, J.; Heinonen, K. (2007). The colonial ascidian Didemnum sp. A: Current distribution, basic biology and potential threat to marine communities of the northeast and west coasts of North America. Journal of Experimental Marine Biology and Ecology. 342(1): 99-108.; Fofonoff, P.W.; Ruiz, G.M.; Steves, B.; Carlton, J.T. (2014). National Exotic Marine and Estuarine Species Information System (NEMESIS); MIT Sea Grant. (2003-2008). Introduced and cryptogenic species of the North Atlantic.; Rodriguez, L. F.; Ibarra-Obando, S. E. (2008). Cover and Colonization of Commercial Oyster (Crassostrea gigas) Shells by Fouling Organisms in San Quintin Bay, Mexico. Journal of Shellfish Research. 27(2): 337-343.; Minchin, D.; Cook, E.; Clark, P. (2013). Alien species in British brackish and marine waters. <em>Aquatic Invasions.</em> 8(1): 3-19.; Osman, R. W.; Whitlatch, R. B. (2007). Variation in the ability of Didemnum sp. to invade established communities. <em>Journal of Experimental Marine Biology and Ecology.</em> 342(1): 40-53.; Cohen, S.; McCann, L.; Davis, T.; Shaw, L.; Ruiz, G. (2011). Discovery and significance of the colonial tunicate Didemnum vexillum in Alaska. <em>Aquatic Invasions.</em> 6(3): 263-271.; Lambert, G. (2009). Adventures of a sea squirt sleuth: unraveling the identity of Didemnum vexillum, a global ascidian invader. <em>Aquatic Invasions.</em> 4(1): 5-28.; Griffith, K.; Mowat, S.; Holt, R.H.F.; Ramsay, K.; Bishop, J.D.D.; Lambert, G.; Jenkins, S.R. (2009). First records in Great Britain of the invasive colonial ascidian Didemnum vexillum Kott, 2002. Aquatic Invasions 4(4): 581-590.; Morris, J. A.; Carman, M. R.; Hoagland, K. E.; Green-Beach, E. R. M.; Karney, R. C. (2009). Impact of the invasive colonial tunicate Didemnum vexillum on the recruitment of the bay scallop (Argopecten irradians irradians) and implications for recruitment of the sea scallop (Placopecten magellanicus) on Georges Bank. <em>Aquatic Invasions.</em> 4(1): 207-211.; Carman, M.; Grunden, D. (2010). First occurrence of the invasive tunicate <i>Didemnum vexillum</i> in eelgrass habitat. <em>Aquatic Invasions.</em> 5(1): 23-29.; Tagliapietra, D.; Keppel, E.; Sigovini, M.; Lambert, G. (2012). First record of the colonial ascidian Didemnum vexillum Kott, 2002 in the Mediterranean: Lagoon of Venice (Italy). <em>BioInvasions Records.</em> 1(4): 247-254.",invasive; of concern
wrims,250210,Eudistoma elongatum,New Zealand part of the South Pacific Ocean,819038,"Page, M. J.; Morrisey, D. J.; Handley, S. J.; Middleton, C. (2011). Biology, ecology and trials of potential methods for control of the introduced ascidian Eudistoma elongatum (Herdman, 1886) in Northland, New Zealand. <em>Aquatic Invasions.</em> 6(4): 515-517.",of concern
wrims,250292,Ciona savignyi,New Zealand; Russian part of the Japan Sea; New Zealand part of the South Pacific Ocean,814459; 868462; 818892,"Smith, K. F.; Cahill, P. L.; Fidler, A. E. (2010). First record of the solitary ascidian Ciona savignyi Herdman, 1882 in the Southern Hemisphere. <em>Aquatic Invasions.</em> 5(4): 363-368.; Zvyagintsev, A. Y.; Sanamyan, K. E.; Kashenko, S. D. (2007). On the introduction of the ascidian <i>Ciona savignyi</i> Herdman, 1882 into Peter the Great Bay, Sea of Japan. <em>Russian Journal of Marine Biology.</em> 33(2): 133-136.; Smith, K.; Thia, J.; Gemmill, C.; Cary, C.; Fidler, A. (2012). Barcoding of the cytochrome oxidase I (COI) indicates a recent introduction of Ciona savignyi into New Zealand and provides a rapid method for Ciona species discrimination. <em>Aquatic Invasions.</em> 7(3): 305-313.",invasive; of concern
wrims,251438,Symplegma reptans,United States part of the North Pacific Ocean,825880,"Lambert, C.; Lambert, G. (2003). Persistence and differential distribution of nonindigenous ascidians in harbors of the Southern California Bight. <em>Marine Ecology Progress Series.</em> 259: 145-161.",invasive
wrims,252292,Botrylloides perspicuum,United States part of the North Pacific Ocean,824438,"Lambert, C.; Lambert, G. (2003). Persistence and differential distribution of nonindigenous ascidians in harbors of the Southern California Bight. <em>Marine Ecology Progress Series.</em> 259: 145-161.",invasive
wrims,252565,Ciona robusta,South African part of the Indian Ocean; South African Exclusive Economic Zone; Durban Bay,876722; 876736; 892670,"Rius, M.; Clusella-Trullas, S.; McQuaid, C. D.; Navarro, R. A.; Griffiths, C. L.; Matthee, C. A.; Von der Heyden, S.; Turon, X. (2014). Range expansions across ecoregions: interactions of climate change, physiology and genetic diversity. <em>Global Ecology and Biogeography.</em> 23(1): 76-88.; NA",invasive
wrims,252593,Cnemidocarpa humilis,False Bay (South Shetland Islands); Gansbaai,892673; 892674,NA,invasive
wrims,254497,Asterias amurensis,Australian part of the Great Australian Bight; Australian Exclusive Economic Zone,822924; 857610,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.; Department of Agriculture, Fisheries and Forestry (DAFF), Australia. (2009). NIMPIS (National Introduced Marine Pest Information System). The National System for the Prevention and Management of Marine Pest Incursions.",of concern
wrims,256988,Dynamene bidentata,Port Elizaberth (Harbour),887483,NA,invasive
wrims,257076,Sphaeroma quoianum,California,823311,USGS (United States Geological Survey). (2003-2014). NAS - Nonindigenous Aquatic Species.,invasive
wrims,261683,Orthione griffenis,Pacific Coast of the United States,861471,"Chapman, J. W.; Dumbauld, B. R.; Itani, G.; Markham, J. C. (2012). An introduced Asian parasite threatens northeastern Pacific estuarine ecosystems. <em>Biological Invasions.</em> 14(6): 1221-1236.",invasive
wrims,268121,Botryllus violaceus,North Atlantic,814366,"Molnar, J. L.; Gamboa, R. L.; Revenga, C.; Spalding, M. D. (2008). Assessing the global threat of invasive species to marine biodiversity. <em>Frontiers in Ecology and the Environment.</em> 6(9): 485-492.",invasive
wrims,275268,Lagocephalus suezensis,Israeli part of the Mediterranean Sea - Eastern Basin,864336,"Golani, D. (1993). Trophic adaption of Red Sea fishes to the eastern Mediterranean environment - Review and new data. <em>Israel Journal of Zoology.</em> 39: 391-402.",invasive
wrims,275348,Poecilia latipinna,Australian Exclusive Economic Zone,815302,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,276134,Gambusia holbrooki,Australian Exclusive Economic Zone,816776,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
wrims,277833,Chiloscyllium punctatum,Bahamas,857723,"Lopez, V. and Krauss, U. (2006) National and Regional Capacities and Experiences on Marine Invasive Species, Including Ballast Waters, Management Programmes in the Wider Caribbean Region: a Compilation of Current Information. UNEP Caribbean Environment Programme Report on Marine Invasive Species",invasive
wrims,279475,Acanthogobius flavimanus,United States part of the North Pacific Ocean; California,822186; 822489,IUCN's ISSG (Invasive Species Specialist Group). Global Invasive Species Database (GISD).,of concern
wrims,279891,Belonesox belizanus,United States part of the Gulf of Mexico,818837,"Harms, C. A.; Turingan, R. G. (2012). Dietary flexibility despite behavioral stereotypy contributes to successful invasion of the pike killifish, Belonesox belizanus, in Florida, USA. <em>Aquatic Invasions.</em> 7(4): 547-553.",invasive
wrims,280831,Geophagus brasiliensis,Australia,816797,"Beatty, S.J.; Morgan, D.L.; Keleher, J.; Allen, M.G.; Sarre, G.A. (2013). The tropical South American cichlid, Geophagus brasiliensis in Mediterranean climatic south-western Australia. Aquatic Invasions 8(1): 21–36.",of concern
wrims,283049,Tridentiger trigonocephalus,Ukraine; California; Australian part of the Tasman Sea,818666; 822428; 857447,"Boltachev, A. R.; Vasil'eva, E. D.; Danilyuk, O. N. (2007). The first finding of the Striped tripletooth goby Tridentiger trigonocephalus (Perciformes, Gobiidae) in the Black Sea (the estuary of the Chernaya River, Sevastopol Bay). <em>Journal of Ichthyology.</em> 47(9): 802-805.; IUCN's ISSG (Invasive Species Specialist Group). Global Invasive Species Database (GISD).; Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",invasive; of concern
wrims,291251,Tubastraea coccinea,Brazilian part of the South Atlantic Ocean; Brazil; Gulf of Mexico; United States part of the Gulf of Mexico,819331; 816267; 816268; 825893,"Silva, A. G.; Lima, R. P.; Gomes, A. N.; Fleury, B. G.; Creed, J. C. (2011). Expansion of the invasive corals Tubastraea coccinea and Tubastraea tagusensis into the Tamoios Ecological Station Marine Protected Area, Brazil. <em>Aquatic Invasions.</em> 6(1): 105-110.; Fofonoff, P.W.; Ruiz, G.M.; Steves, B.; Carlton, J.T. (2014). National Exotic Marine and Estuarine Species Information System (NEMESIS); Fenner, D.; Banks, K. (2004). Orange Cup Coral Tubastraea coccinea invades Florida and the Flower Garden Banks, Northwestern Gulf of Mexico. <em>Coral Reefs.</em>",invasive
wrims,291256,Tubastraea tagusensis,Brazilian part of the South Atlantic Ocean,819332,"Silva, A. G.; Lima, R. P.; Gomes, A. N.; Fleury, B. G.; Creed, J. C. (2011). Expansion of the invasive corals Tubastraea coccinea and Tubastraea tagusensis into the Tamoios Ecological Station Marine Protected Area, Brazil. <em>Aquatic Invasions.</em> 6(1): 105-110.",invasive
wrims,308826,Cyprinodon dispar,Israeli part of the Mediterranean Sea - Eastern Basin,864428,"Mendelsohn, H. (1947). A New Locality for <i>Cyprinodon dispar</i> Rueppel. <em>Nature.</em> 160(4056): 123-123.",invasive
wrims,318006,Euxiphipops navarchus,Bahamas,857726,"Lopez, V. and Krauss, U. (2006) National and Regional Capacities and Experiences on Marine Invasive Species, Including Ballast Waters, Management Programmes in the Wider Caribbean Region: a Compilation of Current Information. UNEP Caribbean Environment Programme Report on Marine Invasive Species",invasive
wrims,318008,Euxiphipops xanthometopon,Bahamas,857728,"Lopez, V. and Krauss, U. (2006) National and Regional Capacities and Experiences on Marine Invasive Species, Including Ballast Waters, Management Programmes in the Wider Caribbean Region: a Compilation of Current Information. UNEP Caribbean Environment Programme Report on Marine Invasive Species",invasive
wrims,327249,Boccardia proboscidea,Australian Exclusive Economic Zone,857435,"Hayes, K.; Sliwa, C.; Migus, S.; McEnnulty, F.; Dunstan, P.; Heritagearkes, P. (2005). National priority pests. Part II, Ranking of Australian marine pests. Australian Government Department of the Environment and Heritage: Parkes. ISBN 1 876996 80 3. 94 pp.",of concern
